experimental frequency under nntm distribution	expected frequency under uniform distribution
0	4.51082284936214e-157
0	1.16257714310047e-157
0	2.98709279061728e-158
0	7.65128089550904e-159
0	1.95377990645759e-159
0	4.97359868429730e-160
0	1.26216746961780e-160
0	3.19309536771162e-161
0	8.05291227690621e-162
0	2.02459291252714e-162
0	5.07415351170393e-163
0	1.26773390203376e-163
0	3.15739322037084e-164
0	7.83903752947225e-165
0	1.94011620739045e-165
0	4.78653327835744e-166
0	1.17717263210406e-166
0	2.88590710514576e-167
0	7.05253129532951e-168
0	1.71800938908968e-168
0	4.17177827471033e-169
0	1.00978612826426e-169
0	2.43639325050381e-170
0	5.85966075195276e-171
0	1.40475935859081e-171
0	3.35685848580660e-172
0	7.99582015790827e-173
0	1.89840608873874e-173
0	4.49271170611835e-174
0	1.05978682571556e-174
0	2.49181730863844e-175
0	5.83981063158048e-176
0	1.36415389392777e-176
0	3.17619488282933e-177
0	7.37101351905698e-178
0	1.70498541320965e-178
0	3.93083313210618e-179
0	9.03266903379487e-180
0	2.06876990057127e-180
0	4.72247771505899e-181
0	1.07445022390049e-181
0	2.43645469454096e-182
0	5.50659351348100e-183
0	1.24038727581603e-183
0	2.78469823172822e-184
0	6.23078059349958e-185
0	1.38946359720163e-185
0	3.08808450687270e-186
0	6.84014556871410e-187
0	1.50998465358667e-187
0	3.32206084493183e-188
0	7.28395595390182e-189
0	1.59165346697245e-189
0	3.46615508225339e-190
0	7.52250498888570e-191
0	1.62700446936488e-191
0	3.50690093495302e-192
0	7.53292153573289e-193
0	1.61252058503293e-193
0	3.43989853437862e-194
0	7.31275767647231e-195
0	1.54920375201814e-195
0	3.27057647156639e-196
0	6.88058030594412e-197
0	1.44247196298857e-197
0	3.01347633653712e-198
0	6.27339742020522e-199
0	1.30139437113914e-199
0	2.69018799058049e-200
0	5.54141111180622e-201
0	1.13741402788315e-201
0	2.32634255656773e-202
0	4.74113163830662e-203
0	9.62808662567129e-204
0	1.94824662492342e-204
0	3.92816898589888e-205
0	7.89178006794367e-206
0	1.57977282033587e-206
0	3.15097822718600e-207
0	6.26215036566248e-208
0	1.24000976597510e-208
0	2.44650675811143e-209
0	4.80931900889281e-210
0	9.41960580890547e-211
0	1.83818810566433e-211
0	3.57397351583371e-212
0	6.92329623637413e-213
0	1.33619773512071e-213
0	2.56933527162430e-214
0	4.92219744708886e-215
0	9.39466793303119e-216
0	1.78642138372636e-216
0	3.38424930406047e-217
0	6.38723094225806e-218
0	1.20096557927586e-218
0	2.24963460071249e-219
0	4.19809895209404e-220
0	7.80455920221509e-221
0	1.44542258083286e-221
0	2.66678335990616e-222
0	4.90142941760571e-223
0	8.97419546459887e-224
0	1.63682278443532e-224
0	2.97397111031747e-225
0	5.38265229144617e-226
0	9.70456167419989e-227
0	1.74289422027432e-227
0	3.11800710717847e-228
0	5.55634962164633e-229
0	9.86288156634611e-230
0	1.74387448758082e-230
0	3.07127789909134e-231
0	5.38779159799964e-232
0	9.41424535391382e-233
0	1.63847009701813e-233
0	2.84030520179474e-234
0	4.90410936713802e-235
0	8.43371778432550e-236
0	1.44456423456987e-236
0	2.46438519213655e-237
0	4.18725382787842e-238
0	7.08588243193705e-239
0	1.19425620863034e-239
0	2.00463312892789e-240
0	3.35120512048843e-241
0	5.57944081955580e-242
0	9.25121350733087e-243
0	1.52763593643304e-243
0	2.51216923624943e-244
0	4.11415336070187e-245
0	6.70979528689518e-246
0	1.08975755244316e-246
0	1.76253155958996e-247
0	2.83873496646894e-248
0	4.55290108781401e-249
0	7.27145728693074e-250
0	1.15642902341743e-250
0	1.83136604936790e-251
0	2.88791435714848e-252
0	4.53461810123954e-253
0	7.08987566495387e-254
0	1.10375379225712e-254
0	1.71094337134151e-255
0	2.64072394542260e-256
0	4.05815257495456e-257
0	6.20934443565340e-258
0	9.45952019753022e-259
0	1.43480328796259e-259
0	2.16675289386251e-260
0	3.25772182777647e-261
0	4.87640732275498e-262
0	7.26709840299640e-263
0	1.07817900621329e-263
0	1.59251337970730e-264
0	2.34170007612892e-265
0	3.42790623201119e-266
0	4.99539172112910e-267
0	7.24680432773497e-268
0	1.04653378312221e-268
0	1.50446819341608e-269
0	2.15292580738409e-270
0	3.06679403877964e-271
0	4.34853322925143e-272
0	6.13757337872283e-273
0	8.62262207655554e-274
0	1.20576792224176e-274
0	1.67827347704937e-275
0	2.32503352298516e-276
0	3.20594435965615e-277
0	4.39982847764739e-278
0	6.00981611729316e-279
0	8.17005348374337e-280
0	1.10539993584646e-280
0	1.48846034382834e-281
0	1.99466888387487e-282
0	2.66018852268647e-283
0	3.53064747287532e-284
0	4.66325161064750e-285
0	6.12925990216454e-286
0	8.01685441579458e-287
0	1.04344300695700e-287
0	1.35143193949501e-288
0	1.74169536734247e-289
0	2.23354432489750e-290
0	2.85005361615800e-291
0	3.61858851713984e-292
0	4.57135186726277e-293
0	5.74593711695952e-294
0	7.18586845438945e-295
0	8.94110433968362e-296
0	1.10684757967910e-296
0	1.36320258761209e-297
0	1.67032120920559e-298
0	2.03609297028104e-299
0	2.46913108319401e-300
0	2.97872530649195e-301
0	3.57476317428651e-302
0	4.26761531634503e-303
0	5.06798116914482e-304
0	5.98669227066785e-305
0	7.03447155868520e-306
0	8.22164865900761e-307
0	9.55783304223902e-308
0	1.10515491074875e-308
0	1.27098396563833e-309
0	1.45378467613851e-310
0	1.65383815938905e-311
0	1.87114972225085e-312
0	2.10540805646607e-313
0	2.35594814096519e-314
0	2.62171975615676e-315
0	2.90126355188181e-316
0	3.19269655789605e-317
0	3.49370887322865e-318
0	3.80157301317698e-319
0	4.11316703032772e-320
0	4.42501206557642e-321
0	4.73332444020068e-322
0	5.03408179093963e-323
0	5.32310210326060e-324
0	5.59613384518589e-325
0	5.84895478039166e-326
0	6.07747648150225e-327
0	6.27785110855078e-328
0	6.44657669618644e-329
0	6.58059703342422e-330
0	6.67739224067726e-331
0	6.73505635986775e-332
0	6.75235867297753e-333
0	6.72878603936820e-334
0	6.66456426825095e-335
0	6.56065738539384e-336
0	6.41874456989213e-337
0	6.24117547932973e-338
0	6.03090559908325e-339
0	5.79141409376119e-340
0	5.52660735981095e-341
0	5.24071203931188e-342
0	4.93816162681700e-343
0	4.62348096637816e-344
0	4.30117288985884e-345
0	3.97561099839365e-346
0	3.65094215648520e-347
0	3.33100168317700e-348
0	3.01924352543078e-349
0	2.71868692882792e-350
0	2.43188032559002e-351
0	2.16088238416881e-352
0	1.90725944882400e-353
0	1.67209797584409e-354
0	1.45603007133402e-355
0	1.25926987047969e-356
0	1.08165827696016e-357
0	9.22713501524238e-359
0	7.81684890240565e-360
0	6.57607698391546e-361
0	5.49356723324546e-362
0	4.55697033798689e-363
0	3.75330398539021e-364
0	3.06936397778834e-365
0	2.49207575892181e-366
0	2.00878341716627e-367
0	1.60747631081649e-368
0	1.27695603281883e-369
0	1.00694844262092e-370
0	7.88166928447936e-372
0	6.12333947904309e-373
0	4.72168280493691e-374
0	3.61345384762294e-375
0	2.74437869400211e-376
0	2.06842449985987e-377
0	1.54698956899308e-378
0	1.14806063490868e-379
0	8.45374840397327e-381
0	6.17615023814615e-382
0	4.47658745946614e-383
0	3.21894296821699e-384
0	2.29610856143613e-385
0	1.62465090523160e-386
0	1.14022721116826e-387
0	7.93708937297868e-389
0	5.47953990747211e-390
0	3.75157731385564e-391
0	2.54709011297502e-392
0	1.71478044203647e-393
0	1.14466737838370e-394
0	7.57580862163163e-396
