experimental frequency under nntm distribution	expected frequency under uniform distribution
0	5.35677721447732e-60
0	2.39746417499860e-60
0	1.07223272148179e-60
0	4.79196836059676e-61
0	2.14006195237272e-61
0	9.55049383495777e-62
0	4.25904223846675e-62
0	1.89794776468678e-62
0	8.45166559052542e-63
0	3.76084680209330e-63
0	1.67229855429520e-63
0	7.43064239722585e-64
0	3.29930771324794e-64
0	1.46387075174026e-64
0	6.49031279891457e-65
0	2.87548453036346e-65
0	1.27302954548616e-65
0	5.63180352605320e-66
0	2.48964596380639e-66
0	1.09978627503182e-66
0	4.85466333665072e-67
0	2.14135944065062e-67
0	9.43841719492560e-68
0	4.15707076514200e-68
0	1.82959017448586e-68
0	8.04633068518787e-69
0	3.53605563743682e-69
0	1.55280511643981e-69
0	6.81382478127103e-70
0	2.98772488612311e-70
0	1.30907753709162e-70
0	5.73145312954702e-71
0	2.50748423127470e-71
0	1.09618851283415e-71
0	4.78856438164078e-72
0	2.09024858202176e-72
0	9.11722218451780e-73
0	3.97373227145844e-73
0	1.73063546169032e-73
0	7.53152613941334e-74
0	3.27514274094127e-74
0	1.42313726848940e-74
0	6.17919814370731e-75
0	2.68093123934393e-75
0	1.16226966748383e-75
0	5.03495108427015e-76
0	2.17946639124031e-76
0	9.42694794697891e-77
0	4.07434212689920e-77
0	1.75957900052744e-77
0	7.59319183800345e-78
0	3.27418890883198e-78
0	1.41073773409800e-78
0	6.07367360649397e-79
0	2.61287514901156e-79
0	1.12317475013752e-79
0	4.82432869125123e-80
0	2.07055489686330e-80
0	8.87965978435350e-81
0	3.80509087252282e-81
0	1.62926706571317e-81
0	6.97071731372918e-82
0	2.98002573484016e-82
0	1.27297334990717e-82
0	5.43343857744460e-83
0	2.31731867976843e-83
0	9.87533206193126e-84
0	4.20505799790209e-84
0	1.78914689379956e-84
0	7.60629422560406e-85
0	3.23111741714578e-85
0	1.37146345476978e-85
0	5.81657051524405e-86
0	2.46490616505094e-86
0	1.04371949239703e-86
0	4.41587304567925e-87
0	1.86680138488112e-87
0	7.88547332045946e-88
0	3.32816539005260e-88
0	1.40355319051761e-88
0	5.91424147840218e-89
0	2.49008852751324e-89
0	1.04755162110188e-89
0	4.40332095033103e-90
0	1.84939151551547e-90
0	7.76104742321572e-91
0	3.25427398069010e-91
0	1.36341959614754e-91
0	5.70750011701797e-92
0	2.38727605227627e-92
0	9.97697771171764e-93
0	4.16614461528491e-93
0	1.73823298372204e-93
0	7.24634928203247e-94
0	3.01833538384280e-94
0	1.25618036402462e-94
0	5.22362627196981e-95
0	2.17033663228031e-95
0	9.00982431018253e-96
0	3.73713745490360e-96
0	1.54879756036189e-96
0	6.41331215204717e-97
0	2.65339277114995e-97
0	1.09686061777770e-97
0	4.53034609197526e-98
0	1.86956533418189e-98
0	7.70865362742725e-99
0	3.17573550696758e-99
0	1.30718576705982e-99
0	5.37596919955353e-100
0	2.20903190686485e-100
0	9.06926806126201e-101
0	3.72020434576690e-101
0	1.52470186702978e-101
0	6.24346838191388e-102
0	2.55440064907145e-102
0	1.04417548618087e-102
0	4.26460301288672e-103
0	1.74021786406036e-103
0	7.09492465662734e-104
0	2.89008328276672e-104
0	1.17622547755746e-104
0	4.78286042822291e-105
0	1.94312606885143e-105
0	7.88732316400883e-106
0	3.19869563176434e-106
0	1.29607477895225e-106
0	5.24686989010152e-107
0	2.12218310691451e-107
0	8.57584575663542e-108
0	3.46243670840966e-108
0	1.39667937810876e-108
0	5.62886472698292e-109
0	2.26648751838881e-109
0	9.11787204196101e-110
0	3.66471752969040e-110
0	1.47161286465824e-110
0	5.90407556479653e-111
0	2.36654464013730e-111
0	9.47722419741724e-112
0	3.79184401064110e-112
0	1.51572990032392e-112
0	6.05333080639013e-113
0	2.41527963565252e-113
0	9.62808764621358e-114
0	3.83452376983792e-114
0	1.52574091944749e-114
0	6.06523018494617e-115
0	2.40885182485034e-115
0	9.55802928687876e-116
0	3.78897085232026e-116
0	1.50061046162161e-116
0	5.93755480907325e-117
0	2.34714221552467e-117
0	9.26963088907178e-118
0	3.65742887910843e-118
0	1.44171327109971e-118
0	5.67767596485322e-119
0	2.23383015498029e-119
0	8.78044792123220e-120
0	3.44801623486444e-120
0	1.35271769458445e-120
0	5.30187402680733e-121
0	2.07603717570600e-121
0	8.12126076679485e-122
0	3.17390197340015e-122
0	1.23920854932131e-122
0	4.83365044593622e-123
0	1.88358461484555e-123
0	7.33285650489116e-124
0	2.85192760203853e-124
0	1.10810307795998e-124
0	4.30127563488313e-125
0	1.66797264802023e-125
0	6.46181023406025e-126
0	2.50087613667745e-126
0	9.66945401796196e-127
0	3.73493102544890e-127
0	1.44122954183989e-127
0	5.55587838483289e-128
0	2.13963836825519e-128
0	8.23180657402905e-129
0	3.16385177911231e-129
0	1.21479319147932e-129
0	4.65964540115981e-130
0	1.78552828517376e-130
0	6.83507040479101e-131
0	2.61385013093433e-131
0	9.98570756823414e-132
0	3.81097857907844e-132
0	1.45295681157843e-132
